"id","SYMBOL"
"17225173","SNORD82"
"17225175","NMUR1"
"17225179","PDE6D"
"17225189",NA
"17225191","NPPC"
"17225196","ALPPL2"
"17225210","ALPI"
"17225224","ECEL1"
"17225248","EFHD1"
"17225251",NA
"17225253","KCNJ13"
"17225259",NA
"17225261","NGEF"
"17225283","GM19582"
"17225286","USP40"
"17225320","UGT1A1"
"17225325","DNAJB3"
"17225329","HJURP"
"17225350",NA
"17225356","GLRP1"
"17225360","ARL4C"
"17225364","C030007H22RIK"
"17225368","4933400F21RIK"
"17225373","GBX2"
"17225379","ASB18"
"17225391","IQCA"
"17225413","COL6A3"
"17225460","RAB17"
"17225472","ZFP330"
"17225475",NA
"17225478","ILKAP"
"17225495","1700020N18RIK"
"17225499","HES6"
"17225506","PER2"
"17225531",NA
"17225535","HDAC4"
"17225564","NDUFA10"
"17225578","OLFR1416"
"17225580","OLFR1415"
"17225582","OLFR1414"
"17225586","MYEOV2"
"17225595","OTOS"
"17225603","ANKMY1"
"17225624","5033417F24RIK"
"17225627","9430060I03RIK"
"17225630","KIF1A"
"17225683","2310007B03RIK"
"17225693","MTERFD2"
"17225705","PASK"
"17225728","HDLBP"
"17225760","STK25"
"17225775","THAP4"
"17225785","DTYMK"
"17225799",NA
"17225801","PDCD1"
"17225809",NA
"17225811",NA
"17225813",NA
"17225815","ST8SIA4"
"17225824","4930598F16RIK"
"17225829","1700063A18RIK"
"17225833","4930533P14RIK"
"17225837","SLCO4C1"
"17225853","SLCO6B1"
"17225871","SLCO6C1"
"17225888","D1ERTD622E"
"17225893","PPIP5K2"
"17225929","PAM"
"17225969","B230216N24RIK"
"17225978",NA
"17225980",NA
"17225982",NA
"17225984",NA
"17225986",NA
"17225988",NA
"17225990",NA
"17225993","RNF152"
"17225999","PIGN"
"17226035","GM7160"
"17226039","LOC626049"
"17226043","BCL2"
"17226049","KDSR"
"17226062","VPS4B"
"17226080","SERPINB3A"
"17226089","SERPINB3D"
"17226098","SERPINB3B"
"17226109","SERPINB3C"
"17226120",NA
"17226123",NA
"17226125",NA
"17226127","CDH19"
"17226142","DSEL"
"17226147",NA
"17226149","9330185C12RIK"
"17226153",NA
"17226155","TSN"
"17226164",NA
"17226166","2900060B14RIK"
"17226168",NA
"17226170","GLI2"
"17226189","INHBB"
"17226194","RALB"
"17226203","EPB4.1L5"
"17226232","PTPN4"
"17226263","TMEM177"
"17226269","GM101"
"17226297","TMEM37"
"17226302","DBI"
"17226313","STEAP3"
"17226327","MARCO"
"17226346","INSIG2"
"17226361",NA
"17226364","HTR5B"
"17226369","DDX18"
"17226387","DPP10"
"17226418",NA
"17226420","ACTR3"
"17226435","GPR39"
"17226447","NCKAP5"
"17226473","TMEM163"
"17226486","2900009J06RIK"
"17226489","YSK4"
"17226499","ZRANB3"
"17226531","LCT"
"17226550","MCM6"
"17226572","DARS"
"17226591",NA
"17226593","CXCR4"
"17226597",NA
"17226600",NA
"17226602",NA
"17226605","DAF2"
"17226618",NA
"17226622","CD55"
"17226637","ZP3R"
"17226653",NA
"17226655","C4BP"
"17226669","C4BP-PS1"
"17226676","PFKFB2"
"17226701",NA
"17226708","IL24"
"17226720","IL20"
"17226728","IL19"
"17226736","MAPKAPK2"
"17226748",NA
"17226750",NA
"17226752","DYRK3"
"17226757","RASSF5"
"17226771","IKBKE"
"17226798","SRGAP2"
"17226827",NA
"17226829","MFSD4"
"17226847","CDK18"
"17226867","1700037F24RIK"
"17226870",NA
"17226874","TMCC2"
"17226888","DSTYK"
"17226891","CNTN2"
"17226916","NFASC"
"17226951",NA
"17226953","MDM4"
"17226969","GM19461"
"17226974","SOX13"
"17226991","SNRPE"
"17227003","ZC3H11A"
"17227023","ZBED6"
"17227025","LAX1"
"17227037","ATP2B4"
"17227063","OPTC"
"17227077","PRELP"
"17227083","FMOD"
"17227086","GM19497"
"17227089","BTG2"
"17227094","ADORA1"
"17227103",NA
"17227105","PPFIA4"
"17227138","TMEM183A"
"17227149","4931440L10RIK"
"17227157",NA
"17227160","PPP1R12B"
"17227198","LGR6"
"17227221","PTPRV"
"17227259",NA
"17227261","GPR37L1"
"17227266","ELF3"
"17227278","RNPEP"
"17227297","TIMM17A"
"17227309",NA
"17227311","SHISA4"
"17227320","IPO9"
"17227348","NAV1"
"17227379",NA
"17227384","PKP1"
"17227401","IGFN1"
"17227430","6530439I21"
"17227436","2310006M14RIK"
"17227464","5730559C18RIK"
"17227480","GPR25"
"17227483","CAMSAP2"
"17227505","9230116N13RIK"
"17227509","4933409D19RIK"
"17227512",NA
"17227515","NR5A2"
"17227528",NA
"17227530",NA
"17227532",NA
"17227534",NA
"17227536","PTPRC"
"17227570","NEK7"
"17227583","GM5833"
"17227589","LHX9"
"17227606","2310009B15RIK"
"17227611","1700019P21RIK"
"17227614",NA
"17227616","CRB1"
"17227636","CFHR1"
"17227646","GM4788"
"17227675","CFHR2"
"17227696","CFH"
"17227722","4930590L20RIK"
"17227727",NA
"17227729","CDC73"
"17227753","TROVE2"
"17227764","RGS2"
"17227771","RGS13"
"17227780","RGS1"
"17227791","RGS21"
"17227795",NA
"17227797","RGS18"
"17227806",NA
"17227808",NA
"17227810",NA
"17227813",NA
"17227818",NA
"17227822",NA
"17227824",NA
"17227826",NA
"17227828","PLA2G4A"
"17227852","7530420F21RIK"
"17227861",NA
"17227864",NA
"17227867","2310030A07RIK"
"17227872","BC003331"
"17227892","PRG4"
"17227910","HMCN1"
"17228021",NA
"17228023","1200016B10RIK"
"17228046","RNF2"
"17228055",NA
"17228057","1700025G04RIK"
"17228066","TSEN15"
"17228073","RGL1"
"17228099",NA
"17228102","ARPC5"
"17228106","SMG7"
"17228136","LAMC2"
"17228164","LAMC1"
"17228197","E330020D12RIK"
"17228204","DHX9"
"17228234","NPL"
"17228248","C230024C17"
"17228252","RGSL1"
"17228276","5830403L16RIK"
"17228284",NA
"17228286","4930452N14RIK"
"17228291",NA
"17228293","CACNA1E"
"17228341","GM9530"
"17228349","IER5"
"17228353","MR1"
"17228362","BC034090"
"17228375","XPR1"
"17228395","GM5532"
"17228398","LHX4"
"17228407","QSOX1"
"17228426","CEP350"
"17228471","TOR1AIP1"
"17228490","FAM163A"
"17228497","TDRD5"
"17228515","9430070O13RIK"
"17228544","SOAT1"
"17228563","TOR3A"
"17228576","FAM20B"
"17228588","RALGPS2"
"17228611","1700057K13RIK"
"17228624","RASAL2"
"17228652",NA
"17228656","FAM5B"
"17228667","PAPPA2"
"17228694","1600012P17RIK"
"17228701",NA
"17228703",NA
"17228705","4930523C07RIK"
"17228712","TNN"
"17228743","CACYBP"
"17228751","RABGAP1L"
"17228788","MIR1927"
"17228790","GPR52"
"17228792",NA
"17228794","ZBTB37"
"17228804","DARS2"
"17228825","KLHL20"
"17228842","4930469G21RIK"
"17228846","PRDX6"
"17228858",NA
"17228860","APH1A"
"17228864","FASL"
"17228871","AI848100"
"17228896","4930558K02RIK"
"17228906","DNM3"
"17228941",NA
"17228943","METTL13"
"17228958",NA
"17228960","7420461P10RIK"
"17228968","PRRC2C"
"17229007","FMO4"
"17229020","FMO1"
"17229036","FMO2"
"17229050","FMO6"
"17229059","FMO3"
"17229070","4921528O07RIK"
"17229094",NA
"17229096","PRRX1"
"17229110",NA
"17229113","GORAB"
"17229121","METTL11B"
"17229128","BC055324"
"17229159",NA
"17229162","GM16548"
"17229166","BLZF1"
"17229178","ATP1B1"
"17229187","XCL1"
"17229192","4930568G15RIK"
"17229198","TBX19"
"17229212","SFT2D2"
"17229222","TIPRL"
"17229233","DCAF6"
"17229255",NA
"17229257",NA
"17229259","MPZL1"
"17229269","RCSD1"
"17229277","RCSD1"
"17229280",NA
"17229282","POU2F1"
"17229307","DUSP27"
"17229315","MAEL"
"17229330","ILDR2"
"17229333","GM15853"
"17229336","POGK"
"17229348","GM4846"
"17229359","GM4847"
"17229370","FMO9"
"17229382","GM16701"
"17229389","UCK2"
"17229391","UCK2"
"17229403","MGST3"
"17229412","LRRC52"
"17229417","PBX1"
"17229433","NUF2"
"17229451","RGS5"
"17229454","RGS4"
"17229463","1700084C01RIK"
"17229466","HSD17B7"
"17229481","DDR2"
"17229502","UAP1"
"17229520","UHMK1"
"17229533","GM7694"
"17229537","NOS1AP"
"17229556","ATF6"
"17229574",NA
"17229576",NA
"17229578","DUSP12"
"17229590","FCRLB"
"17229596","FCRLA"
"17229607","FCGR2B"
"17229620","FCGR3"
"17229629","SDHC"
"17229639","PCP4L1"
"17229644","TOMM40L"
"17229658","FCER1G"
"17229665","NDUFS2"
"17229681","PPOX"
"17229698","USP21"
"17229715","UFC1"
"17229727",NA
"17229729","NIT1"
"17229742","KLHDC9"
"17229749",NA
"17229752","ALYREF2"
"17229756","ITLN1"
"17229767","LY9"
"17229782","SLAMF7"
"17229795","VANGL2"
"17229813","NHLH1"
"17229818","NCSTN"
"17229839","GM20101"
"17229842","PEA15A"
"17229851","CASQ1"
"17229865","ATP1A4"
"17229891","ATP1A2"
"17229917","KCNJ9"
"17229923","4933439K11RIK"
"17229931","SLAMF8"
"17229939","FCRL6"
"17229948","DUSP23"
"17229953","GM2710"
"17229956",NA
"17229958",NA
"17229960","APCS"
"17229965",NA
"17229967","OLFR1408"
"17229970","OLFR1406"
"17229974","FCER1A"
"17229981","GM11062"
"17229984","DARC"
"17229988","CADM3"
"17230005",NA
"17230014","BC094916"
"17230023","PYDC4"
"17230031","GM20134"
"17230034","AI607873"
"17230045","IFI204"
"17230055","GM16340"
"17230062","GM7897"
"17230067","MNDAL"
"17230078","MNDA"
"17230087","IFI203"
"17230102","IFI202B"
"17230111","IFI205"
"17230120","OLFR231"
"17230123","OLFR419"
"17230127","GREM2"
"17230131","RGS7"
"17230153","FH1"
"17230166","OPN3"
"17230174","CHML"
"17230176","PLD5"
"17230191","B020018G12RIK"
"17230195","CEP170"
"17230223","MIR350"
"17230225","HMGA2-PS1"
"17230227",NA
"17230231","AKT3"
"17230249",NA
"17230252","2310043L19RIK"
"17230256","ADSS"
"17230273","4930527J03RIK"
"17230276","B230369F24RIK"
"17230279","AI503316"
"17230282","HNRNPU"
"17230301",NA
"17230304","SMYD3"
"17230327",NA
"17230331","TFB2M"
"17230345","AHCTF1"
"17230408","ADCK3"
"17230432","PSEN2"
"17230451","GM5069"
"17230457","6330403A02RIK"
"17230463","MIXL1"
"17230467",NA
"17230469","H3F3A"
"17230480",NA
"17230484","EPHX1"
"17230499","NVL"
"17230525","WDR26"
"17230546","CCDC121"
"17230550","LBR"
"17230566",NA
"17230568",NA
"17230573","ENAH"
"17230592","VMN1R1"
"17230595","DEGS1"
"17230602","FBXO28"
"17230609",NA
"17230611","CAPN2"
"17230636","4922505E12RIK"
"17230638","DISP1"
"17230651","BROX"
"17230668","MIA3"
"17230700",NA
"17230702","1700056E22RIK"
"17230706","1700112H15RIK"
"17230713",NA
"17230715","HLX"
"17230725","MOSC1"
"17230735","MOSC2"
"17230750","MIR1981"
"17230752",NA
"17230754","C130074G19RIK"
"17230760","MARK1"
"17230780","IARS2"
"17230812","4930532G15RIK"
"17230816","9630028B13RIK"
"17230819","GM2061"
"17230823","LYPLAL1"
"17230830","TGFB2"
"17230842","RRP15"
"17230851","SPATA17"
"17230869",NA
"17230873","9330162B11RIK"
"17230877",NA
"17230879","KCTD3"
"17230902","KCNK2"
"17230916","PDCD5"
"17230918","CENPF"
"17230945","SMYD2"
"17230960","PROX1"
"17230968",NA
"17230970","RPS6KC1"
"17230991","VASH2"
"17231003","MFSD7B"
"17231015","TATDN3"
"17231029","FAM71A"
"17231033","ATF3"
"17231040","NENF"
"17231047","PPP2R5A"
"17231063","GM20201"
"17231066","DTL"
"17231086",NA
"17231088",NA
"17231090","1700034H15RIK"
"17231100","TRAF5"
"17231114","MIR3473C"
"17231116","GSTP2"
"17231118","RCOR3"
"17231135","HHAT"
"17231159",NA
"17231163","SERTAD4"
"17231174","SYT14"
"17231186",NA
"17231188","DIEXF"
"17231203","TRAF3IP3"
"17231229","HSD11B1"
"17231248","G0S2"
"17231252","CAMK1G"
"17231272","MIR205"
"17231277","4930503O07RIK"
"17231281","CD34"
"17231287","CD46"
"17231301","CR1L"
"17231314","CR2"
"17231341",NA
"17231349","PPP1R14C"
"17231356",NA
"17231358","IYD"
"17231366","PLEKHG1"
"17231387","MTHFD1L"
"17231419",NA
"17231421",NA
"17231423","AKAP12"
"17231428",NA
"17231431","1700052N19RIK"
"17231443","GM221"
"17231459",NA
"17231461","ESR1"
"17231473",NA
"17231475",NA
"17231477","MYCT1"
"17231482","VIP"
"17231491","GM3213"
"17231495","OPRM1"
"17231522","LRP11"
"17231532","A630066F11RIK"
"17231534","NUP43"
"17231545","LATS1"
"17231558","KATNA1"
"17231571",NA
"17231574","PPIL4"
"17231591","ZC3H12D"
"17231600","MIR5104"
"17231602",NA
"17231607","GM6150"
"17231611",NA
"17231613","GM5177"
"17231617",NA
"17231619",NA
"17231621","4930567K20RIK"
"17231625","SHPRH"
"17231662","FBXO30"
"17231669","EPM2A"
"17231676","TIMM8A1"
"17231680",NA
"17231682",NA
"17231684",NA
"17231686",NA
"17231688",NA
"17231690","SF3B5"
"17231694","PLAGL1"
"17231717","FUCA2"
"17231733","ADAT2"
"17231742","HIVEP2"
"17231754","HIVEP2"
"17231757",NA
"17231759","GM10335"
"17231761",NA
"17231767","1700016L04RIK"
"17231774","NMBR"
"17231780",NA
"17231782",NA
"17231784","CITED2"
"17231789","TXLNB"
"17231801","REPS1"
"17231823","GM10827"
"17231826","NHSL1"
"17231844","PERP"
"17231850","GM20139"
"17231855","OLIG3"
"17231859","IFNGR1"
"17231869","IL22RA2"
"17231877",NA
"17231881","IL20RA"
"17231891","MAP3K5"
"17231925","MTAP7"
"17231944","GM6251"
"17231946","BCLAF1"
"17231963","FAM54A"
"17231973","AHI1"
"17231999","MYB"
"17232003","HBS1L"
"17232025","ALDH8A1"
"17232036","1700021A07RIK"
"17232041",NA
"17232043","1700020N01RIK"
"17232049","GM5420"
"17232055","SGK1"
"17232082","RAET1E"
"17232102","H60B"
"17232112","H60A"
"17232116","GM10825"
"17232119","SLC2A12"
"17232129","GM20212"
"17232132","GM10824"
"17232135","1110021L09RIK"
"17232152","VNN3"
"17232162","VNN1"
"17232172","TAAR1"
"17232176","TAAR2"
"17232178","TAAR3"
"17232181","TAAR4"
"17232183","TAAR5"
"17232187","TAAR7B"
"17232189","TAAR7D"
"17232191","TAAR7E"
"17232195","TAAR7F"
"17232197","TAAR8A"
"17232199",NA
"17232202","STX7"
"17232215","MOXD1"
"17232231",NA
"17232235","CTGF"
"17232244","MED23"
"17232281",NA
"17232283","EPB4.1L2"
"17232312","TMEM200A"
"17232316","SAMD3"
"17232330",NA
"17232332","ARHGAP18"
"17232353",NA
"17232356",NA
"17232358","PTPRK"
"17232394","THEMIS"
"17232407","6330407J23RIK"
"17232417","9330159F19RIK"
"17232426","ECHDC1"
"17232438",NA
"17232440",NA
"17232444","HDDC2"
"17232453","TRDN"
"17232483","CLVS2"
"17232489","SULT3A1"
"17232499","RSPH4A"
"17232509",NA
"17232511","BET3L"
"17232521","TSPYL1"
"17232525","TSPYL4"
"17232529","COL10A1"
"17232534","FRK"
"17232547",NA
"17232549","HS3ST5"
"17232560","HDAC2"
"17232581","5930403N24RIK"
"17232585",NA
"17232589",NA
"17232591",NA
"17232593","LAMA4"
"17232634","TUBE1"
"17232649","FYN"
"17232672","TRAF3IP2"
"17232684","REV3L"
"17232722",NA
"17232724","4930547M16RIK"
"17232727",NA
"17232729",NA
"17232731","RNU3A"
"17232734","CDK19"
"17232750","SLC22A16"
"17232763","DDO"
"17232778","9030224M15RIK"
"17232786","WASF1"
"17232800",NA
"17232802","AKD1"
"17232843","ZBTB24"
"17232853","MICAL1"
"17232881","PPIL6"
"17232892","CD164"
"17232901","CCDC162"
"17232905","5730435O14RIK"
"17232910","MIR3473B"
"17232912","SESN1"
"17232927",NA
"17232929","SNX3"
"17232937","OSTM1"
"17232951","SEC63"
"17232977","SCML4"
"17232998","9030612E09RIK"
"17233001","PDSS2"
"17233014","BEND3"
"17233022","CD24A"
"17233027","F830002L21RIK"
"17233032","1700027J07RIK"
"17233037",NA
"17233039","RTN4IP1"
"17233052","SPEER5-PS1"
"17233061","ATG5"
"17233072","MIR1929"
"17233074",NA
"17233076",NA
"17233078","PREP"
"17233095","POPDC3"
"17233104","BVES"
"17233113","HACE1"
"17233141","D030045P18RIK"
"17233145",NA
"17233147",NA
"17233149","ASCC3"
"17233194","SIM1"
"17233208",NA
"17233210","GP49A"
"17233226","LILRB4"
"17233237","RFX6"
"17233260",NA
"17233262","VGLL2"
"17233271",NA
"17233273","DCBLD1"
"17233286","NEPN"
"17233294","NUS1"
"17233303","GM6996"
"17233306","SLC35F1"
"17233317",NA
"17233319","GM19395"
"17233323","PLN"
"17233329","GM5423"
"17233331","ASF1A"
"17233338","GM16998"
"17233342","MSL3L2"
"17233347","GJA1"
"17233351",NA
"17233355",NA
"17233357","HSF2"
"17233373","PKIB"
"17233384","FABP7"
"17233394","SMPDL3A"
"17233408","GCC2"
"17233437","LIMS1"
"17233457","RANBP2"
"17233489","CCDC138"
"17233507","BB019430"
"17233513","SH3RF3"
"17233532",NA
"17233534","SOWAHC"
"17233536","P4HA1"
"17233554","PLA2G12B"
"17233563",NA
"17233565","MICU1"
"17233586","DNAJB12"
"17233600","ASCC1"
"17233613","SPOCK2"
"17233629","PSAP"
"17233646","4632428N05RIK"
"17233659","GM17455"
"17233663",NA
"17233665","4930565A17"
"17233669","PCBD1"
"17233675","TBATA"
"17233694","PRF1"
"17233699","GM8213"
"17233702","NODAL"
"17233708","LRRC20"
"17233716","NPFFR1"
"17233720","PPA1"
"17233736","SAR1A"
"17233744","TYSND1"
"17233751","AIFM2"
"17233767","MIR5108"
"17233769","GM5424"
"17233771","NEUROG3"
"17233775","TACR2"
"17233783","2210417K05RIK"
"17233790","4930507D05RIK"
"17233792",NA
"17233794","DDX21"
"17233797",NA
"17233799","SLC25A16"
"17233811","DNA2"
"17233835","RUFY2"
"17233858",NA
"17233860","PBLD2"
"17233873","PBLD1"
"17233886","ATOH7"
"17233888","HERC4"
"17233916",NA
"17233920","DNAJC12"
"17233930","CTNNA3"
"17233955",NA
"17233957",NA
"17233960","JMJD1C"
"17233993","EGR2"
"17234004",NA
"17234008","RTKN2"
"17234024","RTKN2"
"17234027","GM19746"
"17234030","TMEM26"
"17234040",NA
"17234042","RHOBTB1"
"17234066","ANK3"
"17234116","CCDC6"
"17234131","2310015B20RIK"
"17234136","SLC16A9"
"17234146","FAM13C"
"17234165",NA
"17234172",NA
"17234175","IPMK"
"17234185","IPMK"
"17234188",NA
"17234190",NA
"17234192","ZWINT"
"17234207","PCDH15"
"17234210",NA
"17234213","PCDH15"
"17234264","GNAZ"
"17234273","RAB36"
"17234289","BCR"
"17234317","SPECC1L"
"17234339","ADORA2A"
"17234345","GM5779"
"17234347","UPB1"
"17234361",NA
"17234363","4933407G14RIK"
"17234367","SNRPD3"
"17234373","GGT1"
"17234403","GGT5"
"17234423","DERL3"
"17234433","MMP11"
"17234436","CHCHD10"
"17234441","VPREB3"
"17234448",NA
"17234450","GM5134"
"17234468","ZFP280B"
"17234474",NA
"17234477","SLC5A4A"
"17234494","S100B"
"17234499",NA
"17234502","1700094J05RIK"
"17234508","2610028H24RIK"
"17234519","MCM3AP"
"17234552","LSS"
"17234579","1700027D21RIK"
"17234588","FTCD"
"17234606","GM10787"
"17234612","SLC19A1"
"17234630","POFUT2"
"17234641","GM17769"
"17234643","2810425M01RIK"
"17234647","ITGB2"
"17234667","PTTG1IP"
"17234678","SUMO3"
"17234691","SUMO3"
"17234694","UBE2G2"
"17234705","MIR1930"
"17234707","GM10272"
"17234709","GM10024"
"17234711","GM10142"
"17234713","KRTAP12-1"
"17234716","GM10100"
"17234718","GM2696"
"17234720","C330046G03RIK"
"17234736","KRTAP10-10"
"17234738","GM10318"
"17234742","GM3285"
"17234744","1700009J07RIK"
"17234747","1810043G02RIK"
"17234763","DNMT3L"
"17234786","ICOSL"
"17234795","GM19722"
"17234798",NA
"17234800","LSM7"
"17234803","CSTB"
"17234809","OLFR1358"
"17234812",NA
"17234814","ILVBL"
"17234833","SLC1A6"
"17234845","OLFR1355"
"17234848","OLFR1354"
"17234850","OLFR8"
"17234852","OLFR1353"
"17234856","OLFR1352"
"17234859","OLFR1351"
"17234861","OLFR57"
"17234865","VMN2R80"
"17234873","VMN2R81"
"17234881","VMN2R82"
"17234889","VMN2R83"
"17234896","BB319198"
"17234898","MADCAM1"
"17234906","GM16517"
"17234910","CDC34"
"17234917","GZMM"
"17234926","BSG"
"17234936","HCN2"
"17234948","FGF22"
"17234955","FSTL3"
"17234963","PALM"
"17234972","9130017N09RIK"
"17234980","PTBP1"
"17235002","PRTN3"
"17235011","ELANE"
"17235018","CFD"
"17235026","LOC100862144"
"17235029","KISS1R"
"17235037","ARID3A"
"17235053","WDR18"
"17235065","GRIN3B"
"17235077","CNN2"
"17235087","ABCA7"
"17235136","HMHA1"
"17235166","GPX4"
"17235180","STK11"
"17235198","ATP5D"
"17235211","MIDN"
"17235227","CIRBP"
"17235239","1600002K03RIK"
"17235243","EFNA2"
"17235249","MUM1"
"17235268","NDUFS7"
"17235278","DAZAP1"
"17235292","RPS15"
"17235300","APC2"
"17235320","REEP6"
"17235329","PLK5"
"17235347",NA
"17235352","MEX3D"
"17235354","GM19876"
"17235358",NA
"17235360","ONECUT3"
"17235365",NA
"17235368","SCAMP4"
"17235379","CSNK1G2"
"17235396","MOB3A"
"17235399","IZUMO4"
"17235408","DOT1L"
"17235443","SF3A2"
"17235456","AMH"
"17235462","OAZ1"
"17235470","3110056O03RIK"
"17235489","TMPRSS9"
"17235511","GADD45B"
"17235518",NA
"17235522","THOP1"
"17235539","MAP2K2"
"17235556","ZBTB7A"
"17235566","EEF2"
"17235582","SNORD37"
"17235584","DAPK3"
"17235597","2310050B05RIK"
"17235604","ZFR2"
"17235626","MATK"
"17235647","APBA3"
"17235663","PIP5K1C"
"17235682","2510012J08RIK"
"17235694","TBXA2R"
"17235701","MFSD12"
"17235714","DOHH"
"17235730","2210404O07RIK"
"17235740",NA
"17235743","CELF5"
"17235746",NA
"17235748","AES"
"17235757","TLE2"
"17235783","BC025920"
"17235792","ANKRD24"
"17235821","GM10778"
"17235826","ZFP433"
"17235831","ZFP433"
"17235835","GM8290"
"17235837","ZFP873"
"17235843","AU041133"
"17235848",NA
"17235855",NA
"17235873","TDG"
"17235890","HCFC2"
"17235911","1700028I16RIK"
"17235915","TXNRD1"
"17235937","EID3"
"17235939",NA
"17235941","CHST11"
"17235947","D10WSU102E"
